Group,File,Solver,Number of Recursive Calls,Decision Steps
uf50,test/uf50-0911.cnf,Backtracking,611361,305680
uf50,test/uf50-0910.cnf,Backtracking,284149,142074
uf50,test/uf50-0909.cnf,Backtracking,337549,168774
uf50,test/uf50-0908.cnf,Backtracking,503759,251879
uf50,test/uf50-0907.cnf,Backtracking,411153,205576
uf50,test/uf50-0906.cnf,Backtracking,819203,409601
uf50,test/uf50-0905.cnf,Backtracking,572777,286388
uf50,test/uf50-0904.cnf,Backtracking,1134035,567017
uf50,test/uf50-0903.cnf,Backtracking,404501,202250
uf50,test/uf50-0902.cnf,Backtracking,245465,122732
uf50,test/uf50-0901.cnf,Backtracking,571523,285761
uf50,test/uf50-0900.cnf,Backtracking,310681,155340
uf50,test/uf50-0899.cnf,Backtracking,404073,202036
uf50,test/uf50-0898.cnf,Backtracking,283019,141509
uf50,test/uf50-0897.cnf,Backtracking,714171,357085
uf50,test/uf50-0896.cnf,Backtracking,501601,250800
uf50,test/uf50-0895.cnf,Backtracking,631541,315770
uf50,test/uf50-0894.cnf,Backtracking,451511,225755
uf50,test/uf50-0893.cnf,Backtracking,369203,184601
uf50,test/uf50-0892.cnf,Backtracking,543645,271822
uf50,test/uf50-0891.cnf,Backtracking,356243,178121
uf50,test/uf50-0890.cnf,Backtracking,407395,203697
uf50,test/uf50-0889.cnf,Backtracking,729041,364520
uf50,test/uf50-0888.cnf,Backtracking,542765,271382
uf50,test/uf50-0887.cnf,Backtracking,307333,153666
uf50,test/uf50-0886.cnf,Backtracking,246857,123428
uf50,test/uf50-0885.cnf,Backtracking,226783,113391
uf50,test/uf50-0884.cnf,Backtracking,269087,134543
uf50,test/uf50-0883.cnf,Backtracking,471383,235691
uf50,test/uf50-0882.cnf,Backtracking,539899,269949
uf50,test/uf50-0881.cnf,Backtracking,439709,219854
uf50,test/uf50-0880.cnf,Backtracking,557467,278733
uf50,test/uf50-0879.cnf,Backtracking,412403,206201
uf50,test/uf50-0878.cnf,Backtracking,565509,282754
uf50,test/uf50-0877.cnf,Backtracking,227705,113852
uf50,test/uf50-0876.cnf,Backtracking,449985,224992
uf50,test/uf50-0875.cnf,Backtracking,305151,152575
uf50,test/uf50-0874.cnf,Backtracking,352651,176325
uf50,test/uf50-0873.cnf,Backtracking,909975,454987
uf50,test/uf50-0872.cnf,Backtracking,709025,354512
uf50,test/uf50-0871.cnf,Backtracking,183663,91831
uf50,test/uf50-0870.cnf,Backtracking,371029,185514
uf50,test/uf50-0869.cnf,Backtracking,615341,307670
uf50,test/uf50-0868.cnf,Backtracking,373119,186559
uf50,test/uf50-0867.cnf,Backtracking,392893,196446
uf50,test/uf50-0866.cnf,Backtracking,426607,213303
uf50,test/uf50-0865.cnf,Backtracking,354989,177494
uf50,test/uf50-0864.cnf,Backtracking,811969,405984
uf50,test/uf50-0863.cnf,Backtracking,299593,149796
uf50,test/uf50-0862.cnf,Backtracking,298857,149428
uf50,test/uf50-0861.cnf,Backtracking,375861,187930
uf50,test/uf50-0860.cnf,Backtracking,458963,229481
uf50,test/uf50-0859.cnf,Backtracking,522779,261389
uf50,test/uf50-0858.cnf,Backtracking,181713,90856
uf50,test/uf50-0857.cnf,Backtracking,307897,153948
uf50,test/uf50-0856.cnf,Backtracking,1360247,680123
uf50,test/uf50-0855.cnf,Backtracking,1576343,788171
uf50,test/uf50-0854.cnf,Backtracking,908835,454417
uf50,test/uf50-0853.cnf,Backtracking,675479,337739
uf50,test/uf50-0852.cnf,Backtracking,229203,114601
uf50,test/uf50-0851.cnf,Backtracking,174215,87107
uf50,test/uf50-0850.cnf,Backtracking,169535,84767
uf50,test/uf50-0849.cnf,Backtracking,310483,155241
uf50,test/uf50-0848.cnf,Backtracking,383521,191760
uf50,test/uf50-0847.cnf,Backtracking,898733,449366
uf50,test/uf50-0846.cnf,Backtracking,305131,152565
uf50,test/uf50-0845.cnf,Backtracking,546537,273268
uf50,test/uf50-0844.cnf,Backtracking,1044899,522449
uf50,test/uf50-0843.cnf,Backtracking,361081,180540
uf50,test/uf50-0842.cnf,Backtracking,801383,400691
uf50,test/uf50-0841.cnf,Backtracking,368729,184364
uf50,test/uf50-0840.cnf,Backtracking,238763,119381
uf50,test/uf50-0839.cnf,Backtracking,522643,261321
uf50,test/uf50-0838.cnf,Backtracking,314059,157029
uf50,test/uf50-0837.cnf,Backtracking,569133,284566
uf50,test/uf50-0836.cnf,Backtracking,131375,65687
uf50,test/uf50-0835.cnf,Backtracking,452207,226103
uf50,test/uf50-0834.cnf,Backtracking,559161,279580
uf50,test/uf50-0833.cnf,Backtracking,117859,58929
uf50,test/uf50-0832.cnf,Backtracking,428353,214176
uf50,test/uf50-0831.cnf,Backtracking,282827,141413
uf50,test/uf50-0830.cnf,Backtracking,803671,401835
uf50,test/uf50-0829.cnf,Backtracking,402157,201078
uf50,test/uf50-0828.cnf,Backtracking,764733,382366
uf50,test/uf50-0827.cnf,Backtracking,258951,129475
uf50,test/uf50-0826.cnf,Backtracking,458411,229205
uf50,test/uf50-0825.cnf,Backtracking,470679,235339
uf50,test/uf50-0824.cnf,Backtracking,550339,275169
uf50,test/uf50-0823.cnf,Backtracking,601659,300829
uf50,test/uf50-0822.cnf,Backtracking,611291,305645
uf50,test/uf50-0821.cnf,Backtracking,362571,181285
uf50,test/uf50-0820.cnf,Backtracking,521969,260984
uf50,test/uf50-0819.cnf,Backtracking,435969,217984
uf50,test/uf50-0818.cnf,Backtracking,636821,318410
uf50,test/uf50-0817.cnf,Backtracking,724063,362031
uf50,test/uf50-0816.cnf,Backtracking,443825,221912
uf50,test/uf50-0815.cnf,Backtracking,222071,111035
uf50,test/uf50-0814.cnf,Backtracking,435945,217972
uf50,test/uf50-0813.cnf,Backtracking,569001,284500
uf50,test/uf50-0812.cnf,Backtracking,659563,329781
uf50,test/uf50-0811.cnf,Backtracking,431221,215610
uf50,test/uf50-0810.cnf,Backtracking,360031,180015
uf50,test/uf50-0809.cnf,Backtracking,571825,285912
uf50,test/uf50-0808.cnf,Backtracking,687337,343668
uf50,test/uf50-0807.cnf,Backtracking,862297,431148
uf50,test/uf50-0806.cnf,Backtracking,614521,307260
uf50,test/uf50-0805.cnf,Backtracking,389799,194899
uf50,test/uf50-0804.cnf,Backtracking,462821,231410
uf50,test/uf50-0803.cnf,Backtracking,470991,235495
uf50,test/uf50-0802.cnf,Backtracking,999765,499882
uf50,test/uf50-0801.cnf,Backtracking,537883,268941
uf50,test/uf50-0800.cnf,Backtracking,322897,161448
uf50,test/uf50-0799.cnf,Backtracking,463487,231743
uf50,test/uf50-0798.cnf,Backtracking,672577,336288
uf50,test/uf50-0797.cnf,Backtracking,418331,209165
uf50,test/uf50-0796.cnf,Backtracking,443303,221651
uf50,test/uf50-0795.cnf,Backtracking,333345,166672
uf50,test/uf50-0794.cnf,Backtracking,310071,155035
uf50,test/uf50-0793.cnf,Backtracking,608083,304041
uf50,test/uf50-0792.cnf,Backtracking,273603,136801
uf50,test/uf50-0791.cnf,Backtracking,541777,270888
uf50,test/uf50-0790.cnf,Backtracking,206319,103159
uf50,test/uf50-0789.cnf,Backtracking,541295,270647
uf50,test/uf50-0788.cnf,Backtracking,308335,154167
uf50,test/uf50-0787.cnf,Backtracking,650283,325141
uf50,test/uf50-0786.cnf,Backtracking,319659,159829
uf50,test/uf50-0785.cnf,Backtracking,407207,203603
uf50,test/uf50-0784.cnf,Backtracking,542599,271299
uf50,test/uf50-0783.cnf,Backtracking,263467,131733
uf50,test/uf50-0782.cnf,Backtracking,223937,111968
uf50,test/uf50-0781.cnf,Backtracking,653505,326752
uf50,test/uf50-0780.cnf,Backtracking,290157,145078
uf50,test/uf50-0779.cnf,Backtracking,341603,170801
uf50,test/uf50-0778.cnf,Backtracking,237249,118624
uf50,test/uf50-0777.cnf,Backtracking,459687,229843
uf50,test/uf50-0776.cnf,Backtracking,796955,398477
uf50,test/uf50-0775.cnf,Backtracking,437327,218663
uf50,test/uf50-0774.cnf,Backtracking,377801,188900
uf50,test/uf50-0773.cnf,Backtracking,419815,209907
uf50,test/uf50-0772.cnf,Backtracking,395585,197792
uf50,test/uf50-0771.cnf,Backtracking,280199,140099
uf50,test/uf50-0770.cnf,Backtracking,629403,314701
uf50,test/uf50-0769.cnf,Backtracking,202725,101362
uf50,test/uf50-0768.cnf,Backtracking,407113,203556
uf50,test/uf50-0767.cnf,Backtracking,698579,349289
uf50,test/uf50-0766.cnf,Backtracking,369241,184620
uf50,test/uf50-0765.cnf,Backtracking,458929,229464
uf50,test/uf50-0764.cnf,Backtracking,230305,115152
uf50,test/uf50-0763.cnf,Backtracking,213827,106913
uf50,test/uf50-0762.cnf,Backtracking,498091,249045
uf50,test/uf50-0761.cnf,Backtracking,518649,259324
uf50,test/uf50-0760.cnf,Backtracking,398445,199222
uf50,test/uf50-0759.cnf,Backtracking,249771,124885
uf50,test/uf50-0758.cnf,Backtracking,442497,221248
uf50,test/uf50-0757.cnf,Backtracking,315853,157926
uf50,test/uf50-0756.cnf,Backtracking,353651,176825
uf50,test/uf50-0755.cnf,Backtracking,192329,96164
uf50,test/uf50-0754.cnf,Backtracking,1139355,569677
uf50,test/uf50-0753.cnf,Backtracking,671293,335646
uf50,test/uf50-0752.cnf,Backtracking,388455,194227
uf50,test/uf50-0751.cnf,Backtracking,372905,186452
uf50,test/uf50-0750.cnf,Backtracking,381671,190835
uf50,test/uf50-0749.cnf,Backtracking,384579,192289
uf50,test/uf50-0748.cnf,Backtracking,374479,187239
uf50,test/uf50-0747.cnf,Backtracking,305077,152538
uf50,test/uf50-0746.cnf,Backtracking,1495719,747859
uf50,test/uf50-0745.cnf,Backtracking,545511,272755
uf50,test/uf50-0744.cnf,Backtracking,1226637,613318
uf50,test/uf50-0743.cnf,Backtracking,723463,361731
uf50,test/uf50-0742.cnf,Backtracking,246537,123268
uf50,test/uf50-0741.cnf,Backtracking,539131,269565
uf50,test/uf50-0740.cnf,Backtracking,531759,265879
uf50,test/uf50-0739.cnf,Backtracking,549991,274995
uf50,test/uf50-0738.cnf,Backtracking,429113,214556
uf50,test/uf50-0737.cnf,Backtracking,370993,185496
uf50,test/uf50-0736.cnf,Backtracking,787259,393629
uf50,test/uf50-0735.cnf,Backtracking,382163,191081
uf50,test/uf50-0734.cnf,Backtracking,314013,157006
uf50,test/uf50-0733.cnf,Backtracking,216983,108491
uf50,test/uf50-0732.cnf,Backtracking,467769,233884
uf50,test/uf50-0731.cnf,Backtracking,438189,219094
uf50,test/uf50-0730.cnf,Backtracking,347063,173531
uf50,test/uf50-0729.cnf,Backtracking,901493,450746
uf50,test/uf50-0728.cnf,Backtracking,651135,325567
uf50,test/uf50-0727.cnf,Backtracking,478923,239461
uf50,test/uf50-0726.cnf,Backtracking,356023,178011
uf50,test/uf50-0725.cnf,Backtracking,498633,249316
uf50,test/uf50-0724.cnf,Backtracking,520587,260293
uf50,test/uf50-0723.cnf,Backtracking,935853,467926
uf50,test/uf50-0722.cnf,Backtracking,338103,169051
uf50,test/uf50-0721.cnf,Backtracking,232693,116346
uf50,test/uf50-0720.cnf,Backtracking,287063,143531
uf50,test/uf50-0719.cnf,Backtracking,480279,240139
uf50,test/uf50-0718.cnf,Backtracking,309951,154975
uf50,test/uf50-0717.cnf,Backtracking,1103649,551824
uf50,test/uf50-0716.cnf,Backtracking,641901,320950
uf50,test/uf50-0715.cnf,Backtracking,818145,409072
uf50,test/uf50-0714.cnf,Backtracking,156135,78067
uf50,test/uf50-0713.cnf,Backtracking,310999,155499
uf50,test/uf50-0712.cnf,Backtracking,411463,205731
uf50,test/uf50-0711.cnf,Backtracking,283935,141967
uf50,test/uf50-0710.cnf,Backtracking,647219,323609
uf50,test/uf50-0709.cnf,Backtracking,621453,310726
uf50,test/uf50-0708.cnf,Backtracking,255411,127705
uf50,test/uf50-0707.cnf,Backtracking,856257,428128
uf50,test/uf50-0706.cnf,Backtracking,123043,61521
uf50,test/uf50-0705.cnf,Backtracking,601429,300714
uf50,test/uf50-0704.cnf,Backtracking,186369,93184
uf50,test/uf50-0703.cnf,Backtracking,634261,317130
uf50,test/uf50-0702.cnf,Backtracking,926577,463288
uf50,test/uf50-0701.cnf,Backtracking,308499,154249
uf50,test/uf50-0700.cnf,Backtracking,525371,262685
uf50,test/uf50-0699.cnf,Backtracking,166249,83124
uf50,test/uf50-0698.cnf,Backtracking,259293,129646
uf50,test/uf50-0697.cnf,Backtracking,765077,382538
uf50,test/uf50-0696.cnf,Backtracking,363645,181822
uf50,test/uf50-0695.cnf,Backtracking,298005,149002
uf50,test/uf50-0694.cnf,Backtracking,1013873,506936
uf50,test/uf50-0693.cnf,Backtracking,388291,194145
uf50,test/uf50-0692.cnf,Backtracking,303111,151555
uf50,test/uf50-0691.cnf,Backtracking,266099,133049
uf50,test/uf50-0690.cnf,Backtracking,345965,172982
uf50,test/uf50-0689.cnf,Backtracking,383441,191720
uf50,test/uf50-0688.cnf,Backtracking,603835,301917
uf50,test/uf50-0687.cnf,Backtracking,402205,201102
uf50,test/uf50-0686.cnf,Backtracking,347287,173643
uf50,test/uf50-0685.cnf,Backtracking,331825,165912
uf50,test/uf50-0684.cnf,Backtracking,322731,161365
uf50,test/uf50-0683.cnf,Backtracking,280219,140109
uf50,test/uf50-0682.cnf,Backtracking,343527,171763
uf50,test/uf50-0681.cnf,Backtracking,267113,133556
uf50,test/uf50-0680.cnf,Backtracking,542835,271417
uf50,test/uf50-0679.cnf,Backtracking,256033,128016
uf50,test/uf50-0678.cnf,Backtracking,625649,312824
uf50,test/uf50-0677.cnf,Backtracking,680039,340019
uf50,test/uf50-0676.cnf,Backtracking,528097,264048
uf50,test/uf50-0675.cnf,Backtracking,512935,256467
uf50,test/uf50-0674.cnf,Backtracking,304563,152281
uf50,test/uf50-0673.cnf,Backtracking,772397,386198
uf50,test/uf50-0672.cnf,Backtracking,389261,194630
uf50,test/uf50-0671.cnf,Backtracking,393503,196751
uf50,test/uf50-0670.cnf,Backtracking,617347,308673
uf50,test/uf50-0669.cnf,Backtracking,511241,255620
uf50,test/uf50-0668.cnf,Backtracking,237319,118659
uf50,test/uf50-0667.cnf,Backtracking,615041,307520
uf50,test/uf50-0666.cnf,Backtracking,259007,129503
uf50,test/uf50-0665.cnf,Backtracking,439355,219677
uf50,test/uf50-0664.cnf,Backtracking,277489,138744
uf50,test/uf50-0663.cnf,Backtracking,637399,318699
uf50,test/uf50-0662.cnf,Backtracking,173225,86612
uf50,test/uf50-0661.cnf,Backtracking,527277,263638
uf50,test/uf50-0660.cnf,Backtracking,892327,446163
uf50,test/uf50-0659.cnf,Backtracking,335809,167904
uf50,test/uf50-0658.cnf,Backtracking,244525,122262
uf50,test/uf50-0657.cnf,Backtracking,1157011,578505
uf50,test/uf50-0656.cnf,Backtracking,252171,126085
uf50,test/uf50-0655.cnf,Backtracking,457001,228500
uf50,test/uf50-0654.cnf,Backtracking,278737,139368
uf50,test/uf50-0653.cnf,Backtracking,654771,327385
uf50,test/uf50-0652.cnf,Backtracking,418183,209091
uf50,test/uf50-0651.cnf,Backtracking,445857,222928
uf50,test/uf50-0650.cnf,Backtracking,421279,210639
uf50,test/uf50-0649.cnf,Backtracking,521075,260537
uf50,test/uf50-0648.cnf,Backtracking,368193,184096
uf50,test/uf50-0647.cnf,Backtracking,887771,443885
uf50,test/uf50-0646.cnf,Backtracking,850045,425022
uf50,test/uf50-0645.cnf,Backtracking,464443,232221
uf50,test/uf50-0644.cnf,Backtracking,264517,132258
uf50,test/uf50-0643.cnf,Backtracking,566669,283334
uf50,test/uf50-0642.cnf,Backtracking,223907,111953
uf50,test/uf50-0641.cnf,Backtracking,338153,169076
uf50,test/uf50-0640.cnf,Backtracking,571209,285604
uf50,test/uf50-0639.cnf,Backtracking,644347,322173
uf50,test/uf50-0638.cnf,Backtracking,382683,191341
uf50,test/uf50-0637.cnf,Backtracking,257427,128713
uf50,test/uf50-0636.cnf,Backtracking,641075,320537
uf50,test/uf50-0635.cnf,Backtracking,676381,338190
uf50,test/uf50-0634.cnf,Backtracking,331731,165865
uf50,test/uf50-0633.cnf,Backtracking,368971,184485
uf50,test/uf50-0632.cnf,Backtracking,626649,313324
uf50,test/uf50-0631.cnf,Backtracking,542285,271142
uf50,test/uf50-0630.cnf,Backtracking,422457,211228
uf50,test/uf50-0629.cnf,Backtracking,242379,121189
uf50,test/uf50-0628.cnf,Backtracking,436991,218495
uf50,test/uf50-0627.cnf,Backtracking,486349,243174
uf50,test/uf50-0626.cnf,Backtracking,252291,126145
uf50,test/uf50-0625.cnf,Backtracking,560567,280283
uf50,test/uf50-0624.cnf,Backtracking,312397,156198
uf50,test/uf50-0623.cnf,Backtracking,172761,86380
uf50,test/uf50-0622.cnf,Backtracking,393541,196770
uf50,test/uf50-0621.cnf,Backtracking,426495,213247
uf50,test/uf50-0620.cnf,Backtracking,320709,160354
uf50,test/uf50-0619.cnf,Backtracking,210779,105389
uf50,test/uf50-0618.cnf,Backtracking,811279,405639
uf50,test/uf50-0617.cnf,Backtracking,1108573,554286
uf50,test/uf50-0616.cnf,Backtracking,550417,275208
uf50,test/uf50-0615.cnf,Backtracking,455681,227840
uf50,test/uf50-0614.cnf,Backtracking,728529,364264
uf50,test/uf50-0613.cnf,Backtracking,391113,195556
uf50,test/uf50-0612.cnf,Backtracking,893769,446884
uf50,test/uf50-0611.cnf,Backtracking,1043007,521503
uf50,test/uf50-0610.cnf,Backtracking,292967,146483
uf50,test/uf50-0609.cnf,Backtracking,151003,75501
uf50,test/uf50-0608.cnf,Backtracking,773647,386823
uf50,test/uf50-0607.cnf,Backtracking,193777,96888
uf50,test/uf50-0606.cnf,Backtracking,586541,293270
uf50,test/uf50-0605.cnf,Backtracking,518867,259433
uf50,test/uf50-0604.cnf,Backtracking,290597,145298
uf50,test/uf50-0603.cnf,Backtracking,209595,104797
uf50,test/uf50-0602.cnf,Backtracking,449663,224831
uf50,test/uf50-0601.cnf,Backtracking,388983,194491
uf50,test/uf50-0600.cnf,Backtracking,554471,277235
uf50,test/uf50-0599.cnf,Backtracking,440929,220464
uf50,test/uf50-0598.cnf,Backtracking,336439,168219
uf50,test/uf50-0597.cnf,Backtracking,688271,344135
uf50,test/uf50-0596.cnf,Backtracking,422713,211356
uf50,test/uf50-0595.cnf,Backtracking,419083,209541
uf50,test/uf50-0594.cnf,Backtracking,1338681,669340
uf50,test/uf50-0593.cnf,Backtracking,363257,181628
uf50,test/uf50-0592.cnf,Backtracking,536493,268246
uf50,test/uf50-0591.cnf,Backtracking,993791,496895
uf50,test/uf50-0590.cnf,Backtracking,437565,218782
uf50,test/uf50-0589.cnf,Backtracking,796647,398323
uf50,test/uf50-0588.cnf,Backtracking,542463,271231
uf50,test/uf50-0587.cnf,Backtracking,287593,143796
uf50,test/uf50-0586.cnf,Backtracking,270059,135029
uf50,test/uf50-0585.cnf,Backtracking,370823,185411
uf50,test/uf50-0584.cnf,Backtracking,492619,246309
uf50,test/uf50-0583.cnf,Backtracking,425291,212645
uf50,test/uf50-0582.cnf,Backtracking,127155,63577
uf50,test/uf50-0581.cnf,Backtracking,841781,420890
uf50,test/uf50-0580.cnf,Backtracking,452497,226248
uf50,test/uf50-0579.cnf,Backtracking,648613,324306
uf50,test/uf50-0578.cnf,Backtracking,378989,189494
uf50,test/uf50-0577.cnf,Backtracking,520839,260419
uf50,test/uf50-0576.cnf,Backtracking,183715,91857
uf50,test/uf50-0575.cnf,Backtracking,402453,201226
uf50,test/uf50-0574.cnf,Backtracking,373227,186613
uf50,test/uf50-0573.cnf,Backtracking,762451,381225
uf50,test/uf50-0572.cnf,Backtracking,216187,108093
uf50,test/uf50-0571.cnf,Backtracking,800213,400106
uf50,test/uf50-0570.cnf,Backtracking,323427,161713
uf50,test/uf50-0569.cnf,Backtracking,167543,83771
uf50,test/uf50-0568.cnf,Backtracking,148041,74020
uf50,test/uf50-0567.cnf,Backtracking,295455,147727
uf50,test/uf50-0566.cnf,Backtracking,264421,132210
uf50,test/uf50-0565.cnf,Backtracking,359193,179596
uf50,test/uf50-0564.cnf,Backtracking,524499,262249
uf50,test/uf50-0563.cnf,Backtracking,379573,189786
uf50,test/uf50-0562.cnf,Backtracking,163791,81895
uf50,test/uf50-0561.cnf,Backtracking,529905,264952
uf50,test/uf50-0560.cnf,Backtracking,68621,34310
uf50,test/uf50-0559.cnf,Backtracking,386807,193403
uf50,test/uf50-0558.cnf,Backtracking,471789,235894
uf50,test/uf50-0557.cnf,Backtracking,462301,231150
uf50,test/uf50-0556.cnf,Backtracking,254221,127110
uf50,test/uf50-0555.cnf,Backtracking,560973,280486
uf50,test/uf50-0554.cnf,Backtracking,769641,384820
uf50,test/uf50-0553.cnf,Backtracking,334735,167367
uf50,test/uf50-0552.cnf,Backtracking,692665,346332
uf50,test/uf50-0551.cnf,Backtracking,398617,199308
uf50,test/uf50-0550.cnf,Backtracking,518767,259383
uf50,test/uf50-0549.cnf,Backtracking,678395,339197
uf50,test/uf50-0548.cnf,Backtracking,418885,209442
uf50,test/uf50-0547.cnf,Backtracking,576347,288173
uf50,test/uf50-0546.cnf,Backtracking,448641,224320
uf50,test/uf50-0545.cnf,Backtracking,492821,246410
uf50,test/uf50-0544.cnf,Backtracking,753585,376792
uf50,test/uf50-0543.cnf,Backtracking,614243,307121
uf50,test/uf50-0542.cnf,Backtracking,257321,128660
uf50,test/uf50-0541.cnf,Backtracking,551625,275812
uf50,test/uf50-0540.cnf,Backtracking,259233,129616
uf50,test/uf50-0539.cnf,Backtracking,271727,135863
uf50,test/uf50-0538.cnf,Backtracking,316275,158137
uf50,test/uf50-0537.cnf,Backtracking,412779,206389
uf50,test/uf50-0536.cnf,Backtracking,603241,301620
uf50,test/uf50-0535.cnf,Backtracking,791519,395759
uf50,test/uf50-0534.cnf,Backtracking,316925,158462
uf50,test/uf50-0533.cnf,Backtracking,273311,136655
uf50,test/uf50-0532.cnf,Backtracking,350983,175491
uf50,test/uf50-0531.cnf,Backtracking,426037,213018
uf50,test/uf50-0530.cnf,Backtracking,633017,316508
uf50,test/uf50-0529.cnf,Backtracking,214743,107371
uf50,test/uf50-0528.cnf,Backtracking,445841,222920
uf50,test/uf50-0527.cnf,Backtracking,1110539,555269
uf50,test/uf50-0526.cnf,Backtracking,305577,152788
uf50,test/uf50-0525.cnf,Backtracking,248313,124156
uf50,test/uf50-0524.cnf,Backtracking,609893,304946
uf50,test/uf50-0523.cnf,Backtracking,516009,258004
uf50,test/uf50-0522.cnf,Backtracking,219623,109811
uf50,test/uf50-0521.cnf,Backtracking,275443,137721
uf50,test/uf50-0520.cnf,Backtracking,287057,143528
uf50,test/uf50-0519.cnf,Backtracking,571471,285735
uf50,test/uf50-0518.cnf,Backtracking,229339,114669
uf50,test/uf50-0517.cnf,Backtracking,151319,75659
uf50,test/uf50-0516.cnf,Backtracking,535951,267975
uf50,test/uf50-0515.cnf,Backtracking,283205,141602
uf50,test/uf50-0514.cnf,Backtracking,269133,134566
uf50,test/uf50-0513.cnf,Backtracking,327963,163981
uf50,test/uf50-0512.cnf,Backtracking,587569,293784
uf50,test/uf50-0511.cnf,Backtracking,310853,155426
uf50,test/uf50-0510.cnf,Backtracking,335585,167792
uf50,test/uf50-0509.cnf,Backtracking,363165,181582
uf50,test/uf50-0508.cnf,Backtracking,648125,324062
uf50,test/uf50-0507.cnf,Backtracking,380707,190353
uf50,test/uf50-0506.cnf,Backtracking,726569,363284
uf50,test/uf50-0505.cnf,Backtracking,185707,92853
uf50,test/uf50-0504.cnf,Backtracking,331663,165831
uf50,test/uf50-0503.cnf,Backtracking,270877,135438
uf50,test/uf50-0502.cnf,Backtracking,450701,225350
uf50,test/uf50-0501.cnf,Backtracking,414743,207371
uf50,test/uf50-0500.cnf,Backtracking,348507,174253
uf50,test/uf50-0499.cnf,Backtracking,137317,68658
uf50,test/uf50-0498.cnf,Backtracking,368395,184197
uf50,test/uf50-0497.cnf,Backtracking,323303,161651
uf50,test/uf50-0496.cnf,Backtracking,194095,97047
uf50,test/uf50-0495.cnf,Backtracking,126701,63350
uf50,test/uf50-0494.cnf,Backtracking,1259911,629955
uf50,test/uf50-0493.cnf,Backtracking,980011,490005
uf50,test/uf50-0492.cnf,Backtracking,673343,336671
uf50,test/uf50-0491.cnf,Backtracking,303153,151576
uf50,test/uf50-0490.cnf,Backtracking,331459,165729
uf50,test/uf50-0489.cnf,Backtracking,535921,267960
uf50,test/uf50-0488.cnf,Backtracking,666145,333072
uf50,test/uf50-0487.cnf,Backtracking,667613,333806
uf50,test/uf50-0486.cnf,Backtracking,563957,281978
uf50,test/uf50-0485.cnf,Backtracking,815067,407533
uf50,test/uf50-0484.cnf,Backtracking,596267,298133
uf50,test/uf50-0483.cnf,Backtracking,643353,321676
uf50,test/uf50-0482.cnf,Backtracking,407883,203941
uf50,test/uf50-0481.cnf,Backtracking,334847,167423
uf50,test/uf50-0480.cnf,Backtracking,422925,211462
uf50,test/uf50-0479.cnf,Backtracking,541695,270847
uf50,test/uf50-0478.cnf,Backtracking,1259837,629918
uf50,test/uf50-0477.cnf,Backtracking,308359,154179
uf50,test/uf50-0476.cnf,Backtracking,401321,200660
uf50,test/uf50-0475.cnf,Backtracking,392751,196375
uf50,test/uf50-0474.cnf,Backtracking,417701,208850
uf50,test/uf50-0473.cnf,Backtracking,123151,61575
uf50,test/uf50-0472.cnf,Backtracking,579985,289992
uf50,test/uf50-0471.cnf,Backtracking,440905,220452
uf50,test/uf50-0470.cnf,Backtracking,223483,111741
uf50,test/uf50-0469.cnf,Backtracking,398761,199380
uf50,test/uf50-0468.cnf,Backtracking,376951,188475
uf50,test/uf50-0467.cnf,Backtracking,747637,373818
uf50,test/uf50-0466.cnf,Backtracking,543255,271627
uf50,test/uf50-0465.cnf,Backtracking,360415,180207
uf50,test/uf50-0464.cnf,Backtracking,764135,382067
uf50,test/uf50-0463.cnf,Backtracking,140169,70084
uf50,test/uf50-0462.cnf,Backtracking,782471,391235
uf50,test/uf50-0461.cnf,Backtracking,248293,124146
uf50,test/uf50-0460.cnf,Backtracking,1075291,537645
uf50,test/uf50-0459.cnf,Backtracking,373461,186730
uf50,test/uf50-0458.cnf,Backtracking,460729,230364
uf50,test/uf50-0457.cnf,Backtracking,755405,377702
uf50,test/uf50-0456.cnf,Backtracking,554075,277037
uf50,test/uf50-0455.cnf,Backtracking,565177,282588
uf50,test/uf50-0454.cnf,Backtracking,503529,251764
uf50,test/uf50-0453.cnf,Backtracking,808337,404168
uf50,test/uf50-0452.cnf,Backtracking,1204783,602391
uf50,test/uf50-0451.cnf,Backtracking,398401,199200
uf50,test/uf50-0450.cnf,Backtracking,465523,232761
uf50,test/uf50-0449.cnf,Backtracking,320403,160201
uf50,test/uf50-0448.cnf,Backtracking,307781,153890
uf50,test/uf50-0447.cnf,Backtracking,314919,157459
uf50,test/uf50-0446.cnf,Backtracking,170027,85013
uf50,test/uf50-0445.cnf,Backtracking,681953,340976
uf50,test/uf50-0444.cnf,Backtracking,416289,208144
uf50,test/uf50-0443.cnf,Backtracking,559399,279699
uf50,test/uf50-0442.cnf,Backtracking,223991,111995
uf50,test/uf50-0441.cnf,Backtracking,163265,81632
uf50,test/uf50-0440.cnf,Backtracking,669099,334549
uf50,test/uf50-0439.cnf,Backtracking,182357,91178
uf50,test/uf50-0438.cnf,Backtracking,532363,266181
uf50,test/uf50-0437.cnf,Backtracking,447745,223872
uf50,test/uf50-0436.cnf,Backtracking,184973,92486
uf50,test/uf50-0435.cnf,Backtracking,585081,292540
uf50,test/uf50-0434.cnf,Backtracking,689255,344627
uf50,test/uf50-0433.cnf,Backtracking,274643,137321
uf50,test/uf50-0432.cnf,Backtracking,345725,172862
uf50,test/uf50-0431.cnf,Backtracking,310063,155031
